event_id,timestamp,machine_id,machine_type,operator_id,shift_type,event_type,speed_kmh,worker_distance_m,engine_temp_c,weather,seatbelt_status,risk_level,response_time_sec,resolved,fuel_rate_lph,acceleration_events
EVT00398,2025-07-21 22:06:00,GRD003,Grader,OP1056,night,temp_spike,2.65,22.3,111.6,Rainy,Fastened,MEDIUM,3.5,True,14.57,3
SYNTH010112,2025-06-23 14:06:29,GRD002,Grader,OP1037,day,erratic_accel,9.73,14.0,83.7,Foggy,Unfastened,MEDIUM,6.0,False,19.38,6
SYNTH010379,2025-06-26 08:49:13,DZR003,Dozer,OP1033,day,temp_spike,4.75,11.3,103.1,Cloudy,Fastened,MEDIUM,11.6,True,16.75,2
EVT00643,2025-05-14 12:34:00,BCK004,Backhoe,OP1021,day,erratic_accel,6.43,26.6,88.6,Sunny,Unfastened,LOW,6.2,False,21.45,8
EVT00613,2025-01-28 05:36:00,EXC007,Excavator,OP1003,night,normal,8.18,0.5,85.6,Sunny,Fastened,HIGH,1.0,True,8.66,0
SYNTH010306,2025-06-25 14:34:42,EXC001,Excavator,OP1018,day,overspeed,16.52,17.6,98.7,Foggy,Unfastened,HIGH,13.1,False,14.08,4
SYNTH010071,2025-06-23 03:56:47,GRD002,Grader,OP1053,night,erratic_accel,13.46,13.8,89.7,Windy,Unfastened,MEDIUM,7.1,True,14.99,14
SYNTH010029,2025-06-22 17:25:24,EXC005,Excavator,OP1031,day,erratic_accel,7.05,13.9,87.5,Windy,Unfastened,MEDIUM,10.9,True,19.06,7
EVT00099,2025-12-10 09:04:00,GRD003,Grader,OP1019,day,proximity_breach,5.55,1.9,88.1,Cloudy,Fastened,HIGH,9.3,True,8.25,2
SYNTH010150,2025-06-23 23:30:34,BCK004,Backhoe,OP1036,night,high_fuel,6.47,23.9,98.1,Cloudy,Fastened,LOW,7.5,True,24.35,2
EVT00407,2025-07-21 22:26:00,GRD003,Grader,OP1056,night,temp_spike,8.03,17.5,109.4,Rainy,Fastened,MEDIUM,5.7,False,10.41,2
EVT00503,2026-08-11 09:24:00,GRD002,Grader,OP1027,day,normal,5.92,2.7,93.5,Sunny,Fastened,HIGH,9.9,True,9.32,1
SYNTH010275,2025-06-25 06:50:47,GRD001,Grader,OP1008,day,overspeed,14.71,8.3,94.5,Cloudy,Fastened,HIGH,2.0,True,18.53,3
SYNTH010125,2025-06-23 17:20:57,EXC004,Excavator,OP1014,day,erratic_accel,14.58,19.0,95.9,Sunny,Fastened,HIGH,1.0,True,13.42,11
EVT00201,2025-04-11 06:48:00,EXC002,Excavator,OP1053,day,normal,5.1,16.2,88.7,Windy,Unfastened,LOW,6.7,True,5.58,0
EVT00135,2025-12-10 14:32:00,GRD003,Grader,OP1019,day,normal,6.21,31.3,94.1,Cloudy,Unfastened,LOW,3.5,True,6.25,1
EVT00041,2025-03-10 16:06:00,DZR004,Dozer,OP1035,day,normal,3.45,22.8,84.5,Sunny,Unfastened,LOW,9.3,True,5.99,2
SYNTH010363,2025-06-26 04:54:26,LDR002,Loader,OP1007,night,temp_spike,5.41,20.2,118.2,Rainy,Fastened,MEDIUM,9.3,True,11.69,3
EVT00231,2025-04-11 13:20:00,EXC002,Excavator,OP1053,day,normal,4.05,10.8,89.9,Windy,Unfastened,LOW,6.0,True,9.02,0
EVT00379,2025-09-23 16:16:00,EXC005,Excavator,OP1044,day,normal,7.45,32.0,87.6,Windy,Unfastened,LOW,1.8,True,8.57,2
EVT00289,2026-06-18 14:04:00,LDR002,Loader,OP1050,day,normal,2.99,7.8,87.5,Rainy,Unfastened,MEDIUM,7.4,False,6.08,2
EVT00419,2025-07-22 00:10:00,GRD003,Grader,OP1056,night,normal,2.67,7.7,86.2,Rainy,Unfastened,MEDIUM,4.6,True,8.55,0
EVT00392,2025-07-21 20:28:00,GRD003,Grader,OP1056,night,normal,4.59,8.4,84.9,Rainy,Unfastened,LOW,3.6,True,5.43,2
EVT00593,2025-01-28 00:12:00,EXC007,Excavator,OP1003,night,normal,4.45,26.6,86.2,Sunny,Unfastened,LOW,9.4,False,5.68,0
EVT00648,2025-05-14 14:26:00,BCK004,Backhoe,OP1021,day,normal,8.59,16.9,84.4,Sunny,Unfastened,LOW,7.7,True,7.9,2
EVT00521,2026-08-11 15:20:00,GRD002,Grader,OP1027,day,normal,7.75,15.5,84.5,Sunny,Unfastened,LOW,9.5,True,6.05,2
EVT00065,2025-12-17 09:40:00,EXC006,Excavator,OP1045,day,normal,8.56,17.5,88.2,Windy,Unfastened,LOW,5.8,False,5.38,2
EVT00015,2025-03-10 09:50:00,DZR004,Dozer,OP1035,day,normal,6.08,0.5,80.6,Sunny,Fastened,HIGH,2.2,True,8.09,2
EVT00493,2026-08-11 06:30:00,GRD002,Grader,OP1027,day,normal,3.87,15.7,85.0,Sunny,Unfastened,LOW,11.6,False,5.57,0
EVT00380,2025-09-23 16:18:00,EXC005,Excavator,OP1044,day,normal,8.67,0.5,81.8,Windy,Unfastened,HIGH,1.0,True,9.22,2
EVT00188,2026-05-06 03:10:00,EXC005,Excavator,OP1025,night,normal,7.85,8.5,89.9,Cloudy,Unfastened,LOW,7.6,True,6.25,1
SYNTH010109,2025-06-23 13:25:09,DZR002,Dozer,OP1008,day,erratic_accel,8.38,8.7,101.7,Sunny,Fastened,MEDIUM,3.0,True,13.25,8
EVT00217,2025-04-11 10:30:00,EXC002,Excavator,OP1053,day,normal,7.74,25.1,88.7,Windy,Unfastened,LOW,10.8,True,7.29,2
SYNTH010137,2025-06-23 20:22:44,LDR002,Loader,OP1032,night,high_fuel,3.38,16.6,89.5,Windy,Unfastened,LOW,13.5,False,24.73,4
SYNTH010224,2025-06-24 18:01:38,EXC002,Excavator,OP1015,day,high_fuel,5.17,13.0,87.3,Foggy,Fastened,MEDIUM,1.6,True,20.23,4
EVT00338,2025-10-04 00:22:00,LDR002,Loader,OP1009,night,normal,5.81,18.4,91.8,Cloudy,Unfastened,LOW,6.1,True,8.52,2
SYNTH010065,2025-06-23 02:23:13,EXC005,Excavator,OP1052,night,erratic_accel,13.81,8.6,91.1,Windy,Unfastened,MEDIUM,9.3,True,15.68,8
EVT00296,2026-06-18 15:46:00,LDR002,Loader,OP1050,day,normal,8.39,4.6,91.6,Rainy,Fastened,MEDIUM,11.0,True,6.39,1
SYNTH010362,2025-06-26 04:34:38,LDR003,Loader,OP1001,night,temp_spike,5.74,8.8,128.5,Windy,Fastened,HIGH,5.3,False,13.29,1
EVT00456,2025-11-20 12:04:00,EXC002,Excavator,OP1029,day,normal,5.87,19.0,90.3,Sunny,Unfastened,LOW,6.8,True,9.7,2
SYNTH010161,2025-06-24 02:25:32,GRD001,Grader,OP1005,night,high_fuel,3.34,24.1,90.7,Sunny,Fastened,MEDIUM,5.7,True,25.61,5
EVT00270,2026-06-18 11:58:00,LDR002,Loader,OP1050,day,temp_spike,7.23,18.1,113.1,Rainy,Fastened,MEDIUM,3.6,False,15.64,1
SYNTH010341,2025-06-25 23:19:28,LDR001,Loader,OP1004,night,temp_spike,3.13,18.5,101.2,Foggy,Fastened,MEDIUM,14.8,True,11.04,3
EVT00202,2025-04-11 07:06:00,EXC002,Excavator,OP1053,day,normal,5.63,28.3,84.8,Windy,Unfastened,LOW,6.6,False,5.47,1
EVT00162,2026-05-06 00:28:00,EXC005,Excavator,OP1025,night,normal,7.03,15.0,83.6,Cloudy,Unfastened,LOW,2.9,True,7.1,1
SYNTH010075,2025-06-23 04:47:42,DZR002,Dozer,OP1044,night,erratic_accel,5.62,17.8,94.5,Windy,Unfastened,HIGH,1.8,True,15.36,8
EVT00402,2025-07-21 22:16:00,GRD003,Grader,OP1056,night,temp_spike,3.66,17.7,107.9,Rainy,Unfastened,MEDIUM,11.4,True,11.22,2
SYNTH010048,2025-06-22 22:03:39,DZR001,Dozer,OP1052,night,erratic_accel,7.36,21.0,99.2,Cloudy,Unfastened,HIGH,8.9,True,17.51,6
EVT00566,2025-01-27 19:22:00,EXC007,Excavator,OP1003,night,normal,5.41,20.7,82.7,Sunny,Unfastened,LOW,1.0,True,6.09,1
SYNTH010367,2025-06-26 05:49:54,DZR001,Dozer,OP1052,night,temp_spike,2.88,22.7,113.3,Cloudy,Unfastened,MEDIUM,5.1,True,15.82,3
SYNTH010371,2025-06-26 06:48:11,DZR004,Dozer,OP1050,day,temp_spike,4.64,8.6,119.2,Foggy,Fastened,MEDIUM,5.1,True,11.07,3
EVT00206,2025-04-11 07:54:00,EXC002,Excavator,OP1053,day,normal,4.97,19.5,86.2,Windy,Unfastened,LOW,15.5,True,7.37,0
EVT00035,2025-03-10 14:40:00,DZR004,Dozer,OP1035,day,normal,6.99,17.5,83.5,Sunny,Unfastened,LOW,1.0,True,6.36,0
SYNTH010121,2025-06-23 16:19:53,EXC004,Excavator,OP1038,day,erratic_accel,7.67,14.3,93.9,Foggy,Fastened,MEDIUM,8.3,True,13.69,12
EVT00509,2026-08-11 10:58:00,GRD002,Grader,OP1027,day,normal,5.65,18.7,95.3,Sunny,Unfastened,LOW,5.2,False,7.49,1
SYNTH010454,2025-06-27 03:41:31,GRD002,Grader,OP1039,night,proximity_breach,3.47,3.0,78.4,Cloudy,Fastened,HIGH,6.0,False,7.63,3
EVT00092,2025-12-10 08:50:00,GRD003,Grader,OP1019,day,proximity_breach,10.1,1.4,90.7,Cloudy,Fastened,HIGH,6.7,True,10.15,3
SYNTH010243,2025-06-24 22:55:26,EXC005,Excavator,OP1037,night,high_fuel,6.64,18.7,98.9,Windy,Fastened,LOW,3.9,True,33.66,2
EVT00565,2025-01-27 18:42:00,EXC007,Excavator,OP1003,night,normal,5.15,1.0,89.6,Sunny,Fastened,HIGH,7.4,True,8.17,2
SYNTH010122,2025-06-23 16:32:54,EXC002,Excavator,OP1038,day,erratic_accel,4.6,6.2,88.9,Windy,Fastened,HIGH,6.6,True,14.37,12
EVT00242,2025-04-11 16:16:00,EXC002,Excavator,OP1053,day,normal,7.32,26.9,89.3,Windy,Unfastened,LOW,1.0,True,6.6,2
EVT00014,2025-03-10 09:38:00,DZR004,Dozer,OP1035,day,normal,4.75,20.4,89.7,Sunny,Unfastened,LOW,5.7,False,7.28,2
EVT00316,2025-10-03 21:04:00,LDR002,Loader,OP1009,night,proximity_breach,9.0,2.8,91.4,Cloudy,Fastened,HIGH,7.8,False,9.28,3
EVT00601,2025-01-28 02:46:00,EXC007,Excavator,OP1003,night,normal,7.58,21.5,90.3,Sunny,Unfastened,LOW,13.5,False,7.06,0
EVT00388,2025-07-21 19:10:00,GRD003,Grader,OP1056,night,normal,3.05,22.5,90.9,Rainy,Unfastened,LOW,1.0,True,7.68,0
EVT00167,2026-05-06 01:14:00,EXC005,Excavator,OP1025,night,normal,5.03,2.4,87.8,Cloudy,Fastened,HIGH,4.4,True,8.98,2
SYNTH010186,2025-06-24 08:32:36,BCK002,Backhoe,OP1049,day,high_fuel,4.87,21.4,86.9,Sunny,Fastened,LOW,7.0,True,27.82,3
EVT00021,2025-03-10 11:08:00,DZR004,Dozer,OP1035,day,erratic_accel,5.63,30.1,89.7,Sunny,Unfastened,LOW,3.8,True,16.47,10
EVT00647,2025-05-14 13:48:00,BCK004,Backhoe,OP1021,day,normal,4.42,14.7,90.0,Sunny,Unfastened,LOW,7.0,True,7.4,0
SYNTH010177,2025-06-24 06:25:36,GRD002,Grader,OP1012,day,high_fuel,7.29,23.5,93.8,Sunny,Fastened,MEDIUM,3.5,True,23.44,4
EVT00563,2026-09-07 17:58:00,LDR001,Loader,OP1034,day,normal,5.75,16.2,84.2,Windy,Unfastened,LOW,12.7,True,7.42,0
SYNTH010466,2025-06-27 06:33:40,GRD003,Grader,OP1004,day,proximity_breach,5.32,2.3,80.6,Sunny,Fastened,HIGH,4.4,True,6.92,1
SYNTH010032,2025-06-22 18:04:10,DZR002,Dozer,OP1002,day,erratic_accel,15.99,5.8,101.5,Sunny,Unfastened,HIGH,2.3,True,13.98,7
SYNTH010303,2025-06-25 13:46:38,EXC001,Excavator,OP1016,day,overspeed,14.57,17.8,95.3,Rainy,Unfastened,HIGH,14.9,True,21.37,5
EVT00190,2026-05-06 03:32:00,EXC005,Excavator,OP1025,night,normal,6.47,11.9,86.7,Cloudy,Unfastened,LOW,8.5,True,7.14,0
SYNTH010321,2025-06-25 18:17:35,BCK003,Backhoe,OP1055,day,overspeed,19.44,20.6,93.5,Rainy,Fastened,HIGH,12.6,True,21.34,5
SYNTH010045,2025-06-22 21:23:46,DZR003,Dozer,OP1030,night,erratic_accel,8.0,14.9,82.0,Foggy,Unfastened,HIGH,8.5,True,17.05,6
EVT00511,2026-08-11 11:08:00,GRD002,Grader,OP1027,day,normal,10.42,20.8,89.6,Sunny,Unfastened,LOW,10.8,True,6.81,2
SYNTH010428,2025-06-26 21:11:07,LDR001,Loader,OP1059,night,proximity_breach,5.36,1.4,78.9,Rainy,Fastened,HIGH,6.6,True,11.41,1
EVT00475,2025-11-20 15:04:00,EXC002,Excavator,OP1029,day,proximity_breach,8.93,1.9,87.9,Sunny,Fastened,HIGH,5.6,True,10.19,4
SYNTH010202,2025-06-24 12:38:17,GRD002,Grader,OP1031,day,high_fuel,7.87,18.4,101.9,Windy,Unfastened,MEDIUM,14.7,False,32.79,3
SYNTH010093,2025-06-23 09:22:32,DZR003,Dozer,OP1057,day,erratic_accel,7.38,19.8,82.5,Foggy,Fastened,HIGH,4.7,True,18.1,9
EVT00253,2026-06-18 06:04:00,LDR002,Loader,OP1050,day,normal,3.63,29.0,47.6,Rainy,Unfastened,LOW,8.8,False,9.87,1
EVT00022,2025-03-10 11:14:00,DZR004,Dozer,OP1035,day,erratic_accel,4.03,20.3,91.6,Sunny,Unfastened,LOW,11.8,True,15.08,12
EVT00460,2025-11-20 13:14:00,EXC002,Excavator,OP1029,day,normal,6.4,11.0,79.0,Sunny,Unfastened,LOW,4.6,True,7.67,2
EVT00277,2026-06-18 12:16:00,LDR002,Loader,OP1050,day,temp_spike,4.58,19.3,117.0,Rainy,Fastened,MEDIUM,5.4,True,15.97,0
SYNTH010301,2025-06-25 13:16:40,EXC005,Excavator,OP1030,day,overspeed,21.12,8.8,86.1,Windy,Unfastened,HIGH,3.3,True,14.27,7
EVT00386,2025-07-21 18:40:00,GRD003,Grader,OP1056,night,normal,3.96,23.7,85.4,Rainy,Unfastened,LOW,11.8,True,7.82,0
SYNTH010151,2025-06-23 23:46:32,GRD003,Grader,OP1041,night,high_fuel,3.0,17.5,95.5,Foggy,Unfastened,LOW,3.8,True,20.15,5
EVT00344,2025-10-04 02:16:00,LDR002,Loader,OP1009,night,normal,6.98,21.5,87.5,Cloudy,Unfastened,LOW,2.9,True,7.57,2
SYNTH010115,2025-06-23 14:49:14,EXC003,Excavator,OP1047,day,erratic_accel,14.44,7.2,97.4,Windy,Unfastened,MEDIUM,10.5,True,13.31,11
EVT00131,2025-12-10 13:30:00,GRD003,Grader,OP1019,day,normal,6.28,21.3,94.1,Cloudy,Unfastened,LOW,2.8,True,5.89,2
SYNTH010217,2025-06-24 16:17:50,DZR001,Dozer,OP1029,day,high_fuel,7.28,25.0,103.5,Rainy,Fastened,MEDIUM,11.5,True,21.31,2
EVT00088,2025-12-10 06:22:00,GRD003,Grader,OP1019,day,normal,8.16,22.1,78.0,Cloudy,Unfastened,LOW,5.3,True,5.17,0
EVT00331,2025-10-03 22:22:00,LDR002,Loader,OP1009,night,normal,6.86,1.3,85.7,Cloudy,Fastened,HIGH,5.9,False,7.38,2
EVT00467,2025-11-20 14:46:00,EXC002,Excavator,OP1029,day,proximity_breach,8.75,2.3,83.1,Sunny,Fastened,HIGH,1.0,True,11.28,2
EVT00122,2025-12-10 13:04:00,GRD003,Grader,OP1019,day,proximity_breach,6.28,1.3,86.2,Cloudy,Fastened,HIGH,5.3,True,12.29,4
SYNTH010390,2025-06-26 11:32:12,DZR001,Dozer,OP1048,day,temp_spike,5.37,24.7,129.6,Rainy,Fastened,MEDIUM,4.9,True,16.86,1
SYNTH010441,2025-06-27 00:26:20,DZR002,Dozer,OP1055,night,proximity_breach,4.46,2.6,93.4,Rainy,Fastened,MEDIUM,8.1,False,10.65,1
SYNTH010206,2025-06-24 13:33:17,BCK004,Backhoe,OP1023,day,high_fuel,3.41,18.3,91.1,Sunny,Unfastened,LOW,4.9,True,22.86,2
