task_id,timestamp,hour_of_day,day_of_week,month,shift_type,operator_id,machine_id,machine_type,task_type,weather,soil_condition,operator_skill_level,operator_experience_years,engine_hours,fuel_level_pct,payload_tonnes,temperature_c,distance_m,idle_time_pct,previous_task_time_min,estimated_time_min,actual_time_min,time_delta_min
T03109,2026-02-12 07:24:30,7,3,2,day,OP1015,EXC006,Excavator,Trenching,Windy,Loose,Beginner,0.6,5538.8,82.2,10.31,22.8,15.0,30.1,61.5,60.2,71.5,11.3
T03110,2025-01-08 15:12:18,15,2,1,day,OP1013,LDR003,Loader,Grading,Foggy,Rocky,Expert,18.9,926.4,73.5,13.6,15.5,140.3,26.6,77.2,51.1,53.7,2.6
T03111,2026-03-28 09:19:49,9,5,3,day,OP1002,DZR003,Dozer,Material Loading,Rainy,Loose,Expert,18.3,5373.1,49.3,11.15,30.6,148.8,32.4,60.7,47.2,50.5,3.3
T03112,2025-04-17 08:28:19,8,3,4,day,OP1004,EXC006,Excavator,Foundation Digging,Rainy,Loose,Intermediate,6.3,3341.9,71.0,9.96,29.1,100.9,18.7,88.1,102.6,113.0,10.4
T03113,2025-09-09 08:15:48,8,1,9,day,OP1012,EXC001,Excavator,Trenching,Cloudy,Wet,Beginner,1.4,4262.4,48.3,11.63,25.0,280.8,57.9,54.2,60.3,92.6,32.3
T03114,2026-09-14 08:29:25,8,0,9,day,OP1031,EXC008,Excavator,Trenching,Cloudy,Loose,Expert,22.8,4919.3,84.6,8.21,33.1,153.3,17.5,42.1,56.9,55.8,-1.1
T03115,2025-10-09 12:47:17,12,3,10,day,OP1033,EXC001,Excavator,Earth Excavation,Sunny,Loose,Expert,17.2,4482.8,47.4,8.28,30.5,104.2,29.8,34.0,65.7,64.9,-0.8
T03116,2025-10-26 01:44:29,1,6,10,night,OP1040,EXC003,Excavator,Grading,Windy,Rocky,Intermediate,8.2,3255.2,40.7,12.36,33.8,292.4,22.5,92.3,51.5,55.7,4.2
T03117,2026-03-10 15:28:05,15,1,3,day,OP1043,EXC008,Excavator,Grading,Sunny,Dry,Expert,19.0,3549.0,91.3,4.59,29.9,10,20.7,32.4,39.6,37.6,-2.0
T03118,2025-05-01 02:56:51,2,3,5,night,OP1043,DZR002,Dozer,Demolition,Cloudy,Wet,Expert,19.0,3343.2,79.8,5.63,37.8,48.4,16.5,62.2,106.8,109.1,2.3
T03119,2026-02-13 14:40:31,14,4,2,day,OP1032,LDR003,Loader,Grading,Foggy,Clay,Intermediate,3.9,3853.5,81.1,8.05,24.2,166.3,48.4,57.0,51.6,64.1,12.5
T03120,2025-05-27 19:43:25,19,1,5,night,OP1039,DZR004,Dozer,Transfer,Sunny,Rocky,Expert,10.2,1949.1,82.2,12.41,32.0,219.6,10.5,47.7,29.8,31.4,1.6
T03121,2025-01-28 12:24:54,12,1,1,day,OP1058,LDR001,Loader,Site Clearing,Sunny,Loose,Intermediate,3.3,1823.7,89.1,14.15,16.7,258.2,25.6,68.4,71.4,80.4,9.0
T03122,2025-11-27 03:35:30,3,3,11,night,OP1056,LDR002,Loader,Material Loading,Foggy,Wet,Intermediate,4.7,2582.0,85.3,15.35,22.5,102.9,40.1,85.5,41.4,61.4,20.0
T03123,2026-07-31 09:34:00,9,4,7,day,OP1042,GRD002,Grader,Grading,Sunny,Rocky,Beginner,1.3,7264.3,67.0,3.31,34.5,48.8,28.3,37.9,56.1,56.0,-0.1
T03124,2026-03-26 20:09:52,20,3,3,night,OP1016,EXC006,Excavator,Demolition,Cloudy,Wet,Beginner,2.9,5849.3,76.2,6.78,25.8,81.2,41.4,7.1,117.2,149.6,32.4
T03125,2026-01-08 11:44:08,11,3,1,day,OP1032,EXC004,Excavator,Demolition,Sunny,Dry,Intermediate,3.9,3606.7,46.0,6.83,17.5,180.1,52.3,33.1,91.9,118.8,26.9
T03126,2025-09-05 22:59:51,22,4,9,night,OP1060,GRD003,Grader,Foundation Digging,Cloudy,Rocky,Expert,10.8,1895.8,37.5,9.38,26.8,218.2,15.4,86.2,95.8,96.4,0.6
T03127,2025-10-09 12:21:06,12,3,10,day,OP1036,EXC001,Excavator,Trenching,Sunny,Clay,Intermediate,3.3,4482.6,70.5,13.08,26.0,232.3,14.8,34.1,57.0,67.5,10.5
T03128,2026-02-17 14:18:16,14,1,2,day,OP1043,EXC007,Excavator,Foundation Digging,Rainy,Loose,Expert,19.0,6374.7,64.1,11.74,20.8,119.3,27.3,89.7,104.8,100.9,-3.9
T03129,2025-02-12 21:46:19,21,2,2,night,OP1059,EXC003,Excavator,Demolition,Sunny,Loose,Expert,22.2,1392.5,63.9,18.96,23.5,175.4,48.3,22.8,92.4,108.7,16.3
T03130,2026-01-14 14:36:30,14,2,1,day,OP1059,EXC008,Excavator,Grading,Cloudy,Dry,Expert,22.2,3147.2,61.3,11.43,25.8,186.7,62,11.5,40.2,46.2,6.0
T03131,2025-08-01 23:50:44,23,4,8,night,OP1016,EXC001,Excavator,Site Clearing,Sunny,Wet,Beginner,2.9,3982.4,75.9,7.16,25.7,231.2,45.3,82.0,82.1,129.8,47.7
T03132,2025-09-22 08:44:31,8,0,9,day,OP1037,BCK004,Backhoe,Transfer,Rainy,Clay,Expert,24.1,2566.8,66.0,13.58,23.7,270.6,31.5,103.7,31.5,36.0,4.5
T03133,2025-09-09 02:30:56,2,1,9,night,OP1014,EXC008,Excavator,Grading,Windy,Dry,Expert,21.2,2216.4,71.7,6.76,30.1,164.9,11.7,51.9,42.3,47.0,4.7
T03134,2025-03-02 03:06:39,3,6,3,night,OP1041,DZR004,Dozer,Trenching,Cloudy,Dry,Intermediate,4.3,1316.2,62.8,13.71,27.0,197.0,21.0,53.6,49.4,63.4,14.0
T03135,2026-02-25 10:19:17,10,2,2,day,OP1016,DZR002,Dozer,Earth Excavation,Cloudy,Rocky,Beginner,2.9,5535.4,59.1,9.41,21.3,103.3,48.4,39.5,83.1,131.7,48.6
T03136,2025-11-15 07:51:43,7,5,11,day,OP1010,BCK002,Backhoe,Demolition,Cloudy,Loose,Intermediate,8.6,4968.6,73.3,3.17,22.0,155.7,43.5,38.9,104.6,120.2,15.6
T03137,2025-05-02 09:09:03,9,4,5,day,OP1035,LDR004,Loader,Demolition,Sunny,Rocky,Beginner,2.8,2817.6,55.2,12.33,46,80.9,51.7,68.4,110.5,147.4,36.9
T03138,2026-07-17 21:45:55,21,4,7,night,OP1028,EXC003,Excavator,Material Loading,Cloudy,Dry,Beginner,1.6,5188.5,71.7,10.22,32.6,107.0,36.1,41.9,36.5,53.5,17.0
T03139,2025-11-24 07:12:28,7,0,11,day,OP1048,EXC004,Excavator,Transfer,Sunny,Wet,Beginner,2.2,3276.9,73.3,10.9,26.3,193.3,22.7,47.3,28.2,48.6,20.4
T03140,2026-09-09 09:03:57,9,2,9,day,OP1043,BCK003,Backhoe,Grading,Foggy,Wet,Expert,19.0,5820.1,93.0,7.23,31.7,162.4,20.5,52.8,53.4,50.2,-3.2
T03141,2026-03-11 14:42:10,14,2,3,day,OP1044,LDR004,Loader,Material Loading,Sunny,Rocky,Beginner,1.1,5104.1,49.9,7.72,31.9,254.7,32.3,85.4,43.8,61.4,17.6
T03142,2025-10-18 07:29:23,7,5,10,day,OP1019,EXC008,Excavator,Earth Excavation,Foggy,Clay,Intermediate,4.5,2502.7,94.3,10.42,26.2,66.5,21.0,94.0,71.4,61.5,-9.9
T03143,2025-03-06 12:51:14,12,3,3,day,OP1038,EXC007,Excavator,Grading,Rainy,Rocky,Beginner,2.4,3833.9,51.4,14.81,25.4,165.1,36.3,59.7,60.5,92.8,32.3
T03144,2025-11-26 12:22:03,12,2,11,day,OP1058,BCK003,Backhoe,Material Loading,Foggy,Clay,Intermediate,3.3,3726.0,77.1,19.66,20.7,187.8,38.2,70.3,42.2,41.7,-0.5
T03145,2026-01-14 07:12:11,7,2,1,day,OP1034,EXC008,Excavator,Demolition,Cloudy,Dry,Beginner,1.3,3145.0,83.0,10.61,19.6,231.8,30.1,40.6,93.0,127.1,34.1
T03146,2026-06-01 09:57:46,9,0,6,day,OP1015,LDR002,Loader,Earth Excavation,Sunny,Dry,Beginner,0.6,3941.7,78.3,9.26,36.3,238.1,35.7,92.3,61.3,95.1,33.8
T03147,2025-09-17 10:22:26,10,2,9,day,OP1056,DZR001,Dozer,Grading,Cloudy,Dry,Intermediate,4.7,2691.2,85.3,8.21,23.1,192.2,37.9,60.4,39.4,54.1,14.7
T03148,2025-08-15 20:07:52,20,4,8,night,OP1039,BCK001,Backhoe,Grading,Sunny,Wet,Expert,10.2,4699.1,48.0,8.88,28.5,132.2,17.0,23.2,47.1,46.1,-1.0
T03149,2025-02-06 03:29:04,3,3,2,night,OP1048,DZR003,Dozer,Trenching,Windy,Loose,Beginner,2.2,2341.8,59.1,17.0,12.4,87.6,20.5,80.9,53.8,61.9,8.1
T03150,2025-04-21 06:34:00,6,0,4,day,OP1035,EXC007,Excavator,Grading,Windy,Dry,Beginner,2.8,4167.8,55.1,12.47,30.6,45.6,59.4,94.4,43.7,65.1,21.4
T03151,2026-03-31 23:17:14,23,1,3,night,OP1034,LDR001,Loader,Transfer,Rainy,Clay,Beginner,1.3,4944.1,62.0,9.73,29.1,192.6,5,60.7,36.5,25.7,-10.8
T03152,2026-03-21 11:49:04,11,5,3,day,OP1010,EXC001,Excavator,Earth Excavation,Sunny,Wet,Intermediate,8.6,5672.4,70.5,16.26,27.6,91.5,29.7,85.2,74.5,91.9,17.4
T03153,2026-03-16 06:43:51,6,0,3,day,OP1007,BCK001,Backhoe,Trenching,Rainy,Loose,Beginner,1.2,6249.9,42.2,12.81,32.3,132.1,44.4,49.9,69.1,98.6,29.5
T03154,2025-01-10 00:23:12,0,4,1,night,OP1045,EXC003,Excavator,Trenching,Sunny,Dry,Intermediate,6.5,1145.1,80.3,8.23,25.9,86.0,30.5,73.5,48.0,34.5,-13.5
T03155,2026-03-10 20:50:33,20,1,3,night,OP1024,EXC005,Excavator,Transfer,Sunny,Wet,Beginner,1.5,5953.8,79.3,9.52,30.9,130.6,14.6,38.6,31.1,60.8,29.7
T03156,2026-08-21 08:45:32,8,4,8,day,OP1055,LDR002,Loader,Trenching,Rainy,Dry,Expert,12.2,4532.6,42.4,11.98,31.5,148.2,34.8,50.5,63.0,66.3,3.3
T03157,2026-04-25 19:32:43,19,5,4,night,OP1043,GRD002,Grader,Site Clearing,Foggy,Loose,Expert,19.0,6559.2,66.6,12.81,29.8,170.4,8.3,31.7,94.9,99.4,4.5
T03158,2025-11-05 03:58:48,3,2,11,night,OP1010,EXC003,Excavator,Demolition,Sunny,Rocky,Intermediate,8.6,3328.9,68.1,9.56,27.5,10,33.8,16.9,112.7,147.0,34.3
T03159,2026-08-29 15:01:54,15,5,8,day,OP1039,BCK001,Backhoe,Trenching,Rainy,Loose,Expert,10.2,7464.2,53.6,10.11,35.3,108.9,19.4,80.9,69.3,72.3,3.0
T03160,2025-10-17 20:18:26,20,4,10,night,OP1058,EXC002,Excavator,Transfer,Sunny,Clay,Intermediate,3.3,2270.1,80.2,13.91,29.7,233.0,35.7,63.4,26.4,26.6,0.2
T03161,2026-01-06 22:03:04,22,1,1,night,OP1014,BCK002,Backhoe,Demolition,Cloudy,Loose,Expert,21.2,5352.5,86.0,9.8,17.8,177.4,24.6,69.2,106.0,114.9,8.9
T03162,2025-04-26 13:36:59,13,5,4,day,OP1023,GRD001,Grader,Trenching,Sunny,Loose,Beginner,2.1,3085.6,46.9,6.63,34.9,132.6,24.4,31.2,51.6,71.4,19.8
T03163,2026-02-02 19:56:00,19,0,2,night,OP1047,LDR001,Loader,Demolition,Cloudy,Dry,Beginner,2.8,4526.9,86.3,8.99,22.1,135.1,38.3,17.8,98.0,147.7,49.7
T03164,2025-03-14 09:06:07,9,4,3,day,OP1018,EXC006,Excavator,Grading,Cloudy,Loose,Expert,15.8,3093.8,62.7,5.12,33.0,10,20.8,24.1,42.1,39.2,-2.9
T03165,2025-08-25 10:12:47,10,0,8,day,OP1045,LDR001,Loader,Transfer,Cloudy,Loose,Intermediate,6.5,3348.7,62.8,6.99,21.1,214.7,16.8,81.3,26.8,33.6,6.8
T03166,2026-04-13 06:59:46,6,0,4,day,OP1014,DZR001,Dozer,Earth Excavation,Windy,Loose,Expert,21.2,4208.6,60.6,2.42,35.3,159.7,26.8,26.9,66.4,63.9,-2.5
T03167,2025-09-02 23:45:04,23,1,9,night,OP1046,LDR003,Loader,Trenching,Cloudy,Rocky,Beginner,2.1,2659.1,65.3,6.87,31.3,33.7,38.3,69.7,61.7,87.5,25.8
T03168,2025-11-27 18:26:07,18,3,11,night,OP1057,DZR002,Dozer,Foundation Digging,Rainy,Clay,Beginner,2.8,4880.9,53.9,6.5,16.3,78.4,9.6,35.8,108.7,138.5,29.8
T03169,2026-09-22 13:28:32,13,1,9,day,OP1022,DZR002,Dozer,Demolition,Rainy,Dry,Beginner,0.6,7062.1,78.1,7.49,25.9,175.4,19.4,78.1,118.6,148.6,30.0
T03170,2026-05-28 06:28:31,6,3,5,day,OP1036,LDR004,Loader,Material Loading,Rainy,Rocky,Intermediate,3.3,5671.0,72.5,19.44,34.7,201.1,6.2,71.0,51.5,61.3,9.8
T03171,2026-02-16 11:32:46,11,0,2,day,OP1042,EXC003,Excavator,Trenching,Cloudy,Loose,Beginner,1.3,4083.1,68.2,12.67,25.9,230.3,36.6,55.1,55.2,84.1,28.9
T03172,2026-03-28 07:13:34,7,5,3,day,OP1025,GRD002,Grader,Site Clearing,Sunny,Wet,Expert,17.0,6351.1,98,18.51,31.2,124.0,52.4,82.5,89.5,95.6,6.1
T03173,2026-02-20 15:39:53,15,4,2,day,OP1053,BCK001,Backhoe,Site Clearing,Cloudy,Dry,Intermediate,7.0,6077.4,81.7,10.56,25.0,171.7,42.4,73.5,80.1,101.6,21.5
T03174,2025-08-19 11:29:17,11,1,8,day,OP1058,LDR002,Loader,Transfer,Cloudy,Dry,Intermediate,3.3,1854.4,89.3,17.49,30.2,36.1,37.8,19.5,24.7,17.7,-7.0
T03175,2026-03-07 10:24:06,10,5,3,day,OP1008,EXC001,Excavator,Site Clearing,Sunny,Loose,Beginner,1.2,5569.7,89.6,11.38,31.9,124.5,28.8,94.9,80.2,120.7,40.5
T03176,2025-09-18 20:35:41,20,3,9,night,OP1021,BCK002,Backhoe,Grading,Rainy,Rocky,Intermediate,4.3,4549.0,88.8,10.4,25.0,120.4,33.4,37.2,63.2,67.1,3.9
T03177,2026-09-14 10:33:38,10,0,9,day,OP1057,EXC002,Excavator,Demolition,Foggy,Loose,Beginner,2.8,4690.7,71.5,15.73,24.7,235.1,9.1,21.8,115.8,138.5,22.7
T03178,2026-09-22 18:32:08,18,1,9,night,OP1018,DZR002,Dozer,Material Loading,Sunny,Clay,Expert,15.8,7063.6,62.6,12.52,34.7,190.4,5.3,33.5,41.6,37.1,-4.5
T03179,2025-03-28 07:53:23,7,4,3,day,OP1048,LDR002,Loader,Material Loading,Foggy,Rocky,Beginner,2.2,802.1,74.5,17.02,27.0,115.9,27.2,64.5,42.5,61.1,18.6
T03180,2025-02-17 08:02:51,8,0,2,day,OP1047,LDR003,Loader,Demolition,Sunny,Dry,Beginner,2.8,1216.2,52.6,17.98,22.3,238.7,43.1,35.1,88.0,126.8,38.8
T03181,2026-01-02 01:52:42,1,4,1,night,OP1042,EXC007,Excavator,Earth Excavation,Foggy,Rocky,Beginner,1.3,6035.1,91.9,11.61,14.0,106.4,18.7,75.4,96.0,149.3,53.3
T03182,2025-12-05 12:52:41,12,4,12,day,OP1051,LDR002,Loader,Foundation Digging,Rainy,Rocky,Expert,11.2,2643.2,67.5,13.93,15.8,268.4,22.3,55.1,112.4,116.9,4.5
T03183,2025-04-27 03:57:49,3,6,4,night,OP1048,BCK003,Backhoe,Transfer,Sunny,Loose,Beginner,2.2,2168.6,91.1,3.23,28.2,107.5,42.2,58.9,25.2,47.6,22.4
T03184,2025-04-15 12:46:01,12,1,4,day,OP1052,EXC004,Excavator,Material Loading,Rainy,Rocky,Intermediate,5.8,1650.7,25.7,12.07,29.5,114.5,36.5,71.3,47.9,48.4,0.5
T03185,2025-07-18 08:00:58,8,4,7,day,OP1025,GRD001,Grader,Demolition,Rainy,Dry,Expert,17.0,3689.8,82.2,14.53,33.2,172.4,58.8,6.8,110.1,122.0,11.9
T03186,2025-12-26 09:36:15,9,4,12,day,OP1028,DZR004,Dozer,Foundation Digging,Sunny,Clay,Beginner,1.6,3500.9,46.9,9.63,20.4,60.8,48.4,5,85.8,123.8,38.0
T03187,2026-08-14 15:09:57,15,4,8,day,OP1020,LDR001,Loader,Foundation Digging,Sunny,Wet,Intermediate,8.4,5934.4,82.2,10.41,22.3,60.4,24.0,72.8,97.2,92.9,-4.3
T03188,2025-04-03 15:32:03,15,3,4,day,OP1007,LDR001,Loader,Earth Excavation,Cloudy,Clay,Beginner,1.2,2299.1,40.4,17.49,34.2,121.3,41.8,43.4,65.7,67.0,1.3
T03189,2025-12-19 07:21:59,7,4,12,day,OP1048,EXC008,Excavator,Demolition,Sunny,Loose,Beginner,2.2,2955.2,77.8,9.04,23.6,251.5,35.3,84.9,94.1,114.0,19.9
T03190,2025-12-18 06:31:32,6,3,12,day,OP1055,DZR004,Dozer,Site Clearing,Windy,Rocky,Expert,12.2,3441.6,77.1,9.36,20.1,284.1,31.7,57.3,98.9,106.2,7.3
T03191,2026-08-26 07:07:38,7,2,8,day,OP1047,EXC002,Excavator,Foundation Digging,Cloudy,Rocky,Beginner,2.8,4550.9,62.9,6.95,35.3,66.8,27.4,25.4,103.6,146.3,42.7
T03192,2026-05-25 10:07:06,10,0,5,day,OP1029,LDR001,Loader,Trenching,Sunny,Clay,Intermediate,8.7,5341.6,90.2,11.71,45.1,14.1,51.4,30.7,58.8,83.6,24.8
T03193,2025-11-06 20:11:46,20,3,11,night,OP1009,BCK002,Backhoe,Demolition,Rainy,Rocky,Intermediate,5.2,4906.6,62.5,10.3,22.2,176.5,33.4,39.6,140.9,164.0,23.1
T03194,2026-08-28 12:16:37,12,4,8,day,OP1036,EXC007,Excavator,Foundation Digging,Cloudy,Rocky,Intermediate,3.3,7775.7,73.0,9.43,29.9,127.1,21.0,60.4,116.0,124.8,8.8
T03195,2026-07-07 20:21:43,20,1,7,night,OP1017,EXC003,Excavator,Earth Excavation,Rainy,Loose,Expert,13.3,5115.1,98,9.68,24.4,130.9,27.7,64.6,79.8,90.5,10.7
T03196,2025-11-29 13:19:17,13,5,11,day,OP1039,LDR002,Loader,Material Loading,Foggy,Wet,Expert,10.2,2599.5,65.9,9.22,22.5,84.4,7.8,73.9,41.6,35.5,-6.1
T03197,2026-03-07 14:29:23,14,5,3,day,OP1048,LDR004,Loader,Material Loading,Windy,Dry,Beginner,2.2,5074.9,59.9,7.27,23.6,172.7,30.6,53.5,38.1,32.1,-6.0
T03198,2025-09-06 06:40:52,6,5,9,day,OP1016,EXC005,Excavator,Site Clearing,Cloudy,Wet,Beginner,2.9,4599.0,88.5,10.07,23.5,284.5,37.8,26.1,86.5,129.8,43.3
T03199,2025-05-29 19:13:12,19,3,5,night,OP1056,LDR002,Loader,Foundation Digging,Cloudy,Wet,Intermediate,4.7,1258.1,75.2,11.07,36.5,157.8,45.6,93.7,88.1,120.0,31.9
T03200,2026-04-24 20:25:50,20,4,4,night,OP1013,BCK002,Backhoe,Trenching,Sunny,Wet,Expert,18.9,6140.4,44.2,17.43,35.4,199.2,16.7,80.0,62.7,61.7,-1.0
T03201,2025-05-18 03:14:24,3,6,5,night,OP1052,LDR005,Loader,Material Loading,Sunny,Wet,Intermediate,5.8,1161.0,49.5,10.62,29.7,272.1,50.7,88.3,36.5,52.4,15.9
T03202,2025-11-29 08:59:36,8,5,11,day,OP1060,DZR002,Dozer,Site Clearing,Sunny,Wet,Expert,10.8,4892.6,72.4,5.63,21.7,156.6,36.7,26.9,84.9,79.8,-5.1
T03203,2025-11-29 10:34:12,10,5,11,day,OP1008,DZR004,Dozer,Earth Excavation,Rainy,Loose,Beginner,1.2,3304.1,57.3,7.03,20.9,130.1,30.3,50.7,72.2,91.2,19.0
T03204,2026-03-30 08:11:15,8,0,3,day,OP1044,LDR003,Loader,Transfer,Cloudy,Rocky,Beginner,1.1,4180.1,70.8,18.11,34.3,176.9,48.5,97.1,32.7,82.7,50.0
T03205,2025-10-29 10:11:14,10,2,10,day,OP1013,EXC004,Excavator,Grading,Rainy,Loose,Expert,18.9,3088.0,47.0,8.58,27.9,175.7,7.3,18.9,51.4,50.8,-0.6
T03206,2026-03-10 14:02:09,14,1,3,day,OP1013,GRD003,Grader,Grading,Cloudy,Wet,Expert,18.9,3250.8,44.1,3.58,36.4,135.9,20.3,65.2,46.0,49.3,3.3
T03207,2026-04-07 06:46:26,6,1,4,day,OP1036,BCK002,Backhoe,Transfer,Sunny,Loose,Intermediate,3.3,6012.1,70.6,10.65,32.2,174.8,14.9,46.1,28.7,43.9,15.2
T03208,2025-12-10 20:30:35,20,2,12,night,OP1021,EXC002,Excavator,Foundation Digging,Cloudy,Rocky,Intermediate,4.3,2664.3,89.6,8.31,19.2,116.3,52.1,50.2,96.4,121.2,24.8
T03209,2025-07-01 07:19:08,7,1,7,day,OP1009,GRD002,Grader,Demolition,Rainy,Clay,Intermediate,5.2,4380.1,54.4,8.88,29.3,190.6,17.3,72.7,128.8,126.5,-2.3
T03210,2026-05-12 14:17:53,14,1,5,day,OP1024,GRD002,Grader,Material Loading,Cloudy,Clay,Beginner,1.5,6681.7,46.1,15.8,44.5,214.5,12.2,60.3,42.3,29.9,-12.4
T03211,2026-07-09 11:46:05,11,3,7,day,OP1047,LDR004,Loader,Trenching,Foggy,Dry,Beginner,2.8,5979.3,56.0,16.54,27.2,222.0,28.1,30.1,62.7,94.6,31.9
T03212,2025-12-10 18:40:22,18,2,12,night,OP1050,EXC004,Excavator,Demolition,Cloudy,Dry,Intermediate,7.7,3397.2,56.3,16.12,8.2,197.7,18.2,41.5,93.9,115.4,21.5
T03213,2025-11-10 15:10:21,15,0,11,day,OP1011,DZR002,Dozer,Trenching,Cloudy,Clay,Intermediate,6.7,4755.8,60.3,6.16,24.8,300.8,55.0,63.9,59.3,52.1,-7.2
T03214,2026-01-07 00:28:28,0,2,1,night,OP1020,DZR002,Dozer,Site Clearing,Foggy,Wet,Intermediate,8.4,5174.7,74.9,3.13,16.4,141.9,20.6,60.0,94.8,110.0,15.2
T03215,2025-07-18 09:55:25,9,4,7,day,OP1033,EXC006,Excavator,Trenching,Rainy,Wet,Expert,17.2,4013.9,71.6,23.82,40.2,115.9,20.5,22.1,72.9,77.7,4.8
T03216,2026-06-05 13:05:45,13,4,6,day,OP1024,EXC005,Excavator,Demolition,Sunny,Rocky,Beginner,1.5,6586.6,69.3,11.82,29.5,272.0,7.7,56.0,127.0,139.6,12.6
T03217,2026-06-13 06:34:28,6,5,6,day,OP1024,BCK001,Backhoe,Demolition,Cloudy,Rocky,Beginner,1.5,6899.6,55.1,16.67,40.6,253.6,13.0,41.5,132.2,155.0,22.8
T03218,2025-08-15 12:39:15,12,4,8,day,OP1057,BCK002,Backhoe,Foundation Digging,Rainy,Wet,Beginner,2.8,4298.4,51.6,9.08,27.5,68.7,11.8,27.4,110.7,126.8,16.1
T03219,2026-03-04 21:43:17,21,2,3,night,OP1054,DZR003,Dozer,Foundation Digging,Sunny,Clay,Intermediate,5.0,5201.7,55.5,17.45,31.3,245.3,39.5,92.5,91.4,123.2,31.8
T03220,2026-03-31 09:00:21,9,1,3,day,OP1032,EXC002,Excavator,Grading,Cloudy,Wet,Intermediate,3.9,3471.1,75.8,14.0,24.4,83.5,45.3,18.0,46.4,64.0,17.6
T03221,2025-01-29 15:40:51,15,2,1,day,OP1005,GRD001,Grader,Foundation Digging,Cloudy,Rocky,Expert,18.5,2451.1,86.3,8.12,20.0,87.9,43.1,92.9,95.8,106.3,10.5
T03222,2025-01-07 02:41:23,2,1,1,night,OP1051,GRD001,Grader,Material Loading,Windy,Loose,Expert,11.2,2286.6,71.9,12.62,20.9,161.9,31.6,14.6,36.1,38.8,2.7
T03223,2026-07-29 08:51:23,8,2,7,day,OP1043,LDR001,Loader,Earth Excavation,Rainy,Loose,Expert,19.0,5815.7,65.1,12.83,30.2,203.5,22.3,18.0,86.9,89.2,2.3
T03224,2025-11-12 13:57:47,13,2,11,day,OP1029,GRD001,Grader,Material Loading,Sunny,Rocky,Intermediate,8.7,4545.7,67.6,19.48,21.1,72.5,51.3,63.9,42.9,57.3,14.4
T03225,2025-06-02 07:29:32,7,0,6,day,OP1057,EXC007,Excavator,Demolition,Cloudy,Dry,Beginner,2.8,4474.7,53.5,4.93,36.5,198.4,18.9,29.5,97.8,142.2,44.4
T03226,2025-01-20 11:42:59,11,0,1,day,OP1004,LDR005,Loader,Earth Excavation,Cloudy,Rocky,Intermediate,6.3,302.1,64.8,10.06,17.7,153.6,29.9,40.4,74.1,72.4,-1.7
T03227,2025-12-22 18:38:48,18,0,12,night,OP1040,EXC001,Excavator,Demolition,Sunny,Clay,Intermediate,8.2,5024.7,68.5,12.63,26.4,84.8,36.0,36.6,106.6,139.6,33.0
T03228,2025-07-11 12:35:52,12,4,7,day,OP1006,EXC003,Excavator,Grading,Windy,Dry,Intermediate,3.3,2477.4,88.3,13.24,29.6,128.4,17.0,59.6,41.9,55.2,13.3
T03229,2026-07-23 08:14:43,8,3,7,day,OP1047,BCK001,Backhoe,Foundation Digging,Rainy,Clay,Beginner,2.8,7192.1,73.1,21.61,30.6,56.1,38.5,74.6,111.7,168.0,56.3
T03230,2025-09-20 00:17:24,0,5,9,night,OP1032,GRD002,Grader,Foundation Digging,Cloudy,Dry,Intermediate,3.9,4969.3,89.2,8.15,32.4,113.0,45.8,109.7,84.9,99.2,14.3
T03231,2026-02-02 14:21:00,14,0,2,day,OP1017,LDR001,Loader,Earth Excavation,Windy,Wet,Expert,13.3,4525.2,59.8,1.89,22.1,163.9,40.8,114.4,73.2,77.5,4.3
T03232,2025-07-03 06:22:39,6,3,7,day,OP1005,EXC003,Excavator,Grading,Rainy,Clay,Expert,18.5,2417.1,70.0,19.67,32.0,216.0,31.1,43.3,49.2,50.7,1.5
T03233,2025-05-17 10:43:32,10,5,5,day,OP1033,BCK001,Backhoe,Demolition,Sunny,Rocky,Expert,17.2,4039.2,98,12.71,37.7,374.2,29.6,14.1,115.8,117.4,1.6
T03234,2026-02-05 14:50:27,14,3,2,day,OP1001,GRD002,Grader,Demolition,Cloudy,Wet,Expert,13.7,5981.1,88.5,0.59,14.0,117.1,40.3,52.7,117.7,117.9,0.2
T03235,2025-01-06 15:59:53,15,0,1,day,OP1035,BCK004,Backhoe,Transfer,Rainy,Rocky,Beginner,2.8,678.3,62.9,11.6,17.9,304.4,48.6,74.5,34.4,14.3,-20.1
T03236,2025-08-20 13:36:54,13,2,8,day,OP1037,EXC008,Excavator,Site Clearing,Cloudy,Clay,Expert,24.1,2073.8,72.0,13.74,32.1,124.0,28.3,53.4,77.0,75.3,-1.7
T03237,2026-07-22 07:06:42,7,2,7,day,OP1001,EXC006,Excavator,Site Clearing,Rainy,Wet,Expert,13.7,6706.7,27.8,6.86,33.3,295.6,35.7,78.5,114.1,114.3,0.2
T03238,2025-11-28 06:26:42,6,4,11,day,OP1017,DZR001,Dozer,Transfer,Sunny,Clay,Expert,13.3,3215.6,75.5,16.11,17.6,10,20.4,30.9,27.2,22.4,-4.8
T03239,2025-02-12 15:48:01,15,2,2,day,OP1037,LDR004,Loader,Site Clearing,Cloudy,Loose,Expert,24.1,2242.9,69.8,12.98,22.2,186.9,34.6,80.1,73.5,69.4,-4.1
